Note: Target head pressure setpoints changed as follows,,,,
Through 2/4/13 - 145 psi,,,,
2/4/13 Ð 145psi -> 140psi,,,,
2/20/13 Ð 140psi -> 135psi,,,,
3/7/13 Ð 135psi -> 130psi,,,,
Date & Time,Discharge pressure (psig),Load (tons),Refr compressor power (kW),Utility power (kW)
Tue 4/2/2013 1:00 AM,132,330,207,861
Tue 4/2/2013 1:15 AM,126,332,201,855
Tue 4/2/2013 1:30 AM,127,314,189,844
Tue 4/2/2013 1:45 AM,124,238,162,828
Tue 4/2/2013 2:00 AM,125,285,175,822
Tue 4/2/2013 2:15 AM,132,331,206,840
Tue 4/2/2013 2:30 AM,126,314,218,893
Tue 4/2/2013 2:45 AM,124,278,200,823
Tue 4/2/2013 3:00 AM,129,248,200,845
Tue 4/2/2013 3:15 AM,127,329,195,867
Tue 4/2/2013 3:30 AM,126,314,187,839
Tue 4/2/2013 3:45 AM,128,268,176,845
Tue 4/2/2013 4:00 AM,127,332,202,865
Tue 4/2/2013 4:15 AM,124,276,178,859
Tue 4/2/2013 4:30 AM,131,331,206,865
Tue 4/2/2013 4:45 AM,128,305,186,860
Tue 4/2/2013 5:00 AM,131,318,195,863
Tue 4/2/2013 5:15 AM,128,322,195,864
Tue 4/2/2013 5:30 AM,127,332,202,874
Tue 4/2/2013 5:45 AM,126,333,202,860
Tue 4/2/2013 6:00 AM,131,308,192,840
Tue 4/2/2013 6:15 AM,131,331,208,817
Tue 4/2/2013 6:30 AM,127,272,179,820
Tue 4/2/2013 6:45 AM,128,294,184,844
Tue 4/2/2013 7:00 AM,128,296,185,771
Tue 4/2/2013 7:15 AM,128,245,173,800
Tue 4/2/2013 7:30 AM,130,298,188,793
Tue 4/2/2013 7:45 AM,125,295,179,780
Tue 4/2/2013 8:00 AM,125,216,157,800
Tue 4/2/2013 8:15 AM,132,283,182,793
Tue 4/2/2013 8:30 AM,129,268,179,795
Tue 4/2/2013 8:45 AM,123,258,170,793
Tue 4/2/2013 9:00 AM,129,271,177,788
Tue 4/2/2013 9:15 AM,129,292,185,802
Tue 4/2/2013 9:30 AM,127,225,165,820
Tue 4/2/2013 9:45 AM,129,287,180,803
Tue 4/2/2013 10:00 AM,127,225,164,798
Tue 4/2/2013 10:15 AM,136,325,208,766
Tue 4/2/2013 10:30 AM,130,243,175,773
Tue 4/2/2013 10:45 AM,130,176,156,745
Tue 4/2/2013 11:00 AM,130,223,166,715
Tue 4/2/2013 11:15 AM,128,261,177,738
Tue 4/2/2013 11:30 AM,128,223,162,726
Tue 4/2/2013 11:45 AM,126,170,128,719
Tue 4/2/2013 12:00 PM,128,241,143,756
Tue 4/2/2013 12:15 PM,131,253,157,799
Tue 4/2/2013 12:30 PM,128,252,155,771
Tue 4/2/2013 12:45 PM,132,312,227,786
Tue 4/2/2013 1:00 PM,128,221,191,808
Tue 4/2/2013 1:15 PM,125,263,201,776
Tue 4/2/2013 1:30 PM,129,253,154,789
Tue 4/2/2013 1:45 PM,128,254,155,784
Tue 4/2/2013 2:00 PM,128,252,151,765
Tue 4/2/2013 2:15 PM,130,227,195,811
Tue 4/2/2013 2:30 PM,124,266,202,821
Tue 4/2/2013 2:45 PM,127,269,205,816
Tue 4/2/2013 3:00 PM,127,310,186,806
Tue 4/2/2013 3:15 PM,128,332,204,802
Tue 4/2/2013 3:30 PM,125,273,177,818
Tue 4/2/2013 3:45 PM,126,285,180,822
Tue 4/2/2013 4:00 PM,131,271,183,803
Tue 4/2/2013 4:15 PM,127,298,185,823
Tue 4/2/2013 4:30 PM,127,301,185,832
Tue 4/2/2013 4:45 PM,130,225,167,809
Tue 4/2/2013 5:00 PM,130,239,170,816
Tue 4/2/2013 5:15 PM,126,321,194,813
Tue 4/2/2013 5:30 PM,125,251,169,820
Tue 4/2/2013 5:45 PM,127,332,203,834
Tue 4/2/2013 6:00 PM,127,286,181,823
Tue 4/2/2013 6:15 PM,126,311,191,816
Tue 4/2/2013 6:30 PM,131,306,192,803
Tue 4/2/2013 6:45 PM,125,317,189,814
Tue 4/2/2013 7:00 PM,130,305,190,809
Tue 4/2/2013 7:15 PM,136,329,213,797
Tue 4/2/2013 7:30 PM,126,278,179,813
Tue 4/2/2013 7:45 PM,126,246,171,795
Tue 4/2/2013 8:00 PM,124,236,165,803
Tue 4/2/2013 8:15 PM,129,286,181,813
Tue 4/2/2013 8:30 PM,128,256,174,812
Tue 4/2/2013 8:45 PM,132,331,206,808
Tue 4/2/2013 9:00 PM,129,265,179,816
Tue 4/2/2013 9:15 PM,127,289,183,820
Tue 4/2/2013 9:30 PM,126,284,180,816
Tue 4/2/2013 9:45 PM,124,229,163,808
Tue 4/2/2013 10:00 PM,127,321,194,827
Tue 4/2/2013 10:15 PM,130,298,188,821
Tue 4/2/2013 10:30 PM,124,295,180,808
Tue 4/2/2013 10:45 PM,132,273,183,755
Tue 4/2/2013 11:00 PM,124,225,158,773
Tue 4/2/2013 11:15 PM,130,243,172,761
Tue 4/2/2013 11:30 PM,129,293,217,789
Tue 4/2/2013 11:45 PM,127,301,213,830
Wed 4/3/2013 12:00 AM,130,226,195,816
Wed 4/3/2013 12:15 AM,131,270,180,785
Wed 4/3/2013 12:30 AM,126,274,176,785
Wed 4/3/2013 12:45 AM,129,250,173,816
Wed 4/3/2013 1:00 AM,129,280,181,794
Wed 4/3/2013 1:15 AM,132,304,193,823
Wed 4/3/2013 1:30 AM,126,281,176,816
Wed 4/3/2013 1:45 AM,127,217,161,795
Wed 4/3/2013 2:00 AM,128,241,148,755
Wed 4/3/2013 2:15 AM,131,271,206,813
Wed 4/3/2013 2:30 AM,131,270,208,794
Wed 4/3/2013 2:45 AM,127,208,190,797
Wed 4/3/2013 3:00 AM,127,303,217,807
Wed 4/3/2013 3:15 AM,128,218,164,779
Wed 4/3/2013 3:30 AM,127,332,205,770
Wed 4/3/2013 3:45 AM,121,167,95,759
Wed 4/3/2013 4:00 AM,131,253,154,755
Wed 4/3/2013 4:15 AM,127,216,134,759
Wed 4/3/2013 4:30 AM,132,304,226,751
Wed 4/3/2013 4:45 AM,129,256,204,795
Wed 4/3/2013 5:00 AM,130,202,188,820
Wed 4/3/2013 5:15 AM,126,322,192,811
Wed 4/3/2013 5:30 AM,128,207,159,756
Wed 4/3/2013 5:45 AM,129,254,176,761
Wed 4/3/2013 6:00 AM,130,242,172,780
Wed 4/3/2013 6:15 AM,128,235,165,780
Wed 4/3/2013 6:30 AM,123,275,176,779
Wed 4/3/2013 6:45 AM,126,239,165,803
Wed 4/3/2013 7:00 AM,127,211,158,731
Wed 4/3/2013 7:15 AM,128,254,154,685
Wed 4/3/2013 7:30 AM,132,298,219,732
Wed 4/3/2013 7:45 AM,129,254,154,737
Wed 4/3/2013 8:00 AM,125,291,211,797
Wed 4/3/2013 8:15 AM,128,289,212,823
Wed 4/3/2013 8:30 AM,127,225,194,765
Wed 4/3/2013 8:45 AM,125,249,169,753
Wed 4/3/2013 9:00 AM,127,254,154,731
Wed 4/3/2013 9:15 AM,127,253,155,738
Wed 4/3/2013 9:30 AM,128,253,155,748
Wed 4/3/2013 9:45 AM,117,189,221,827
Wed 4/3/2013 10:00 AM,126,286,181,775
Wed 4/3/2013 10:15 AM,127,288,181,802
Wed 4/3/2013 10:30 AM,125,275,177,799
Wed 4/3/2013 10:45 AM,129,219,162,756
Wed 4/3/2013 11:00 AM,135,251,160,729
Wed 4/3/2013 11:15 AM,117,171,217,853
Wed 4/3/2013 11:30 AM,131,236,171,783
Wed 4/3/2013 11:45 AM,132,222,168,751
Wed 4/3/2013 12:00 PM,128,288,183,779
Wed 4/3/2013 12:15 PM,130,212,163,752
Wed 4/3/2013 12:30 PM,127,259,175,780
Wed 4/3/2013 12:45 PM,127,254,154,736
Wed 4/3/2013 1:00 PM,114,173,216,847
Wed 4/3/2013 1:15 PM,121,255,148,825
Wed 4/3/2013 1:30 PM,125,298,213,850
Wed 4/3/2013 1:45 PM,128,231,193,834
Wed 4/3/2013 2:00 PM,128,320,226,830
Wed 4/3/2013 2:15 PM,127,306,213,850
Wed 4/3/2013 2:30 PM,128,358,234,864
Wed 4/3/2013 2:45 PM,129,319,218,877
Wed 4/3/2013 3:00 PM,130,359,236,861
Wed 4/3/2013 3:15 PM,129,369,236,858
Wed 4/3/2013 3:30 PM,124,318,217,881
Wed 4/3/2013 3:45 PM,129,318,225,863
Wed 4/3/2013 4:00 PM,128,298,216,875
Wed 4/3/2013 4:15 PM,131,330,208,870
Wed 4/3/2013 4:30 PM,128,300,187,868
Wed 4/3/2013 4:45 PM,127,293,182,835
Wed 4/3/2013 5:00 PM,129,331,207,828
Wed 4/3/2013 5:15 PM,128,332,204,870
Wed 4/3/2013 5:30 PM,129,332,205,864
Wed 4/3/2013 5:45 PM,131,331,208,869
Wed 4/3/2013 6:00 PM,128,310,193,839
Wed 4/3/2013 6:15 PM,129,332,206,814
Wed 4/3/2013 6:30 PM,127,332,204,832
Wed 4/3/2013 6:45 PM,127,332,204,827
Wed 4/3/2013 7:00 PM,131,310,191,781
Wed 4/3/2013 7:15 PM,127,253,155,715
Wed 4/3/2013 7:30 PM,132,253,159,746
Wed 4/3/2013 7:45 PM,127,197,130,708
Wed 4/3/2013 8:00 PM,128,253,155,743
Wed 4/3/2013 8:15 PM,126,220,134,709
Wed 4/3/2013 8:30 PM,127,239,142,706
Wed 4/3/2013 8:45 PM,131,252,159,776
Wed 4/3/2013 9:00 PM,130,251,153,776
Wed 4/3/2013 9:15 PM,126,252,153,776
Wed 4/3/2013 9:30 PM,129,243,152,743
Wed 4/3/2013 9:45 PM,129,251,155,748
Wed 4/3/2013 10:00 PM,125,240,192,802
Wed 4/3/2013 10:15 PM,124,263,201,784
Wed 4/3/2013 10:30 PM,129,258,207,793
Wed 4/3/2013 10:45 PM,127,266,204,794
Wed 4/3/2013 11:00 PM,129,214,193,797
Wed 4/3/2013 11:15 PM,128,216,192,776
Wed 4/3/2013 11:30 PM,128,190,186,795
Wed 4/3/2013 11:45 PM,132,281,184,813
Thu 4/4/2013 12:00 AM,129,281,181,799
Thu 4/4/2013 12:15 AM,127,293,182,797
Thu 4/4/2013 12:30 AM,129,213,162,775
Thu 4/4/2013 12:45 AM,129,254,176,773
Thu 4/4/2013 1:00 AM,127,261,175,788
Thu 4/4/2013 1:15 AM,127,330,200,790
Thu 4/4/2013 1:30 AM,126,278,177,809
Thu 4/4/2013 1:45 AM,127,316,190,817
Thu 4/4/2013 2:00 AM,128,274,180,804
Thu 4/4/2013 2:15 AM,127,332,203,813
Thu 4/4/2013 2:30 AM,132,319,199,811
Thu 4/4/2013 2:45 AM,128,367,238,861
Thu 4/4/2013 3:00 AM,133,325,229,863
Thu 4/4/2013 3:15 AM,126,248,195,846
Thu 4/4/2013 3:30 AM,128,349,229,873
Thu 4/4/2013 3:45 AM,128,357,232,889
Thu 4/4/2013 4:00 AM,129,367,238,910
Thu 4/4/2013 4:15 AM,128,298,215,894
Thu 4/4/2013 4:30 AM,127,332,200,905
Thu 4/4/2013 4:45 AM,128,332,203,892
Thu 4/4/2013 5:00 AM,127,339,231,924
Thu 4/4/2013 5:15 AM,130,389,244,944
Thu 4/4/2013 5:30 AM,129,382,242,943
Thu 4/4/2013 5:45 AM,128,369,236,945
Thu 4/4/2013 6:00 AM,128,340,230,952
Thu 4/4/2013 6:15 AM,128,369,234,949
Thu 4/4/2013 6:30 AM,130,416,259,900
Thu 4/4/2013 6:45 AM,128,320,218,915
Thu 4/4/2013 7:00 AM,127,303,211,868
Thu 4/4/2013 7:15 AM,131,403,253,901
Thu 4/4/2013 7:30 AM,137,403,264,926
Thu 4/4/2013 7:45 AM,127,365,237,933
Thu 4/4/2013 8:00 AM,129,328,231,916
Thu 4/4/2013 8:15 AM,128,412,257,957
Thu 4/4/2013 8:30 AM,126,353,227,920
Thu 4/4/2013 8:45 AM,127,378,236,922
Thu 4/4/2013 9:00 AM,126,308,218,940
Thu 4/4/2013 9:15 AM,128,398,250,945
Thu 4/4/2013 9:30 AM,148,326,247,930
Thu 4/4/2013 9:45 AM,129,384,245,930
Thu 4/4/2013 10:00 AM,127,301,213,929
Thu 4/4/2013 10:15 AM,127,331,217,886
Thu 4/4/2013 10:30 AM,128,329,201,882
Thu 4/4/2013 10:45 AM,128,328,198,873
Thu 4/4/2013 11:00 AM,128,331,204,878
Thu 4/4/2013 11:15 AM,128,355,229,911
Thu 4/4/2013 11:30 AM,127,328,216,908
Thu 4/4/2013 11:45 AM,128,312,218,922
Thu 4/4/2013 12:00 PM,129,326,229,936
Thu 4/4/2013 12:15 PM,127,361,229,911
Thu 4/4/2013 12:30 PM,129,395,250,917
Thu 4/4/2013 12:45 PM,130,409,261,917
Thu 4/4/2013 1:00 PM,128,350,232,892
Thu 4/4/2013 1:15 PM,127,268,204,846
Thu 4/4/2013 1:30 PM,127,289,210,834
Thu 4/4/2013 1:45 PM,128,317,217,840
Thu 4/4/2013 2:00 PM,128,292,212,798
Thu 4/4/2013 2:15 PM,129,360,236,865
Thu 4/4/2013 2:30 PM,130,375,244,877
Thu 4/4/2013 2:45 PM,127,395,249,942
Thu 4/4/2013 3:00 PM,127,389,243,938
Thu 4/4/2013 3:15 PM,128,394,250,938
Thu 4/4/2013 3:30 PM,127,380,238,943
Thu 4/4/2013 3:45 PM,127,372,240,936
Thu 4/4/2013 4:00 PM,128,372,241,949
Thu 4/4/2013 4:15 PM,127,363,230,939
Thu 4/4/2013 4:30 PM,127,372,235,944
Thu 4/4/2013 4:45 PM,128,410,260,952
Thu 4/4/2013 5:00 PM,126,330,222,921
Thu 4/4/2013 5:15 PM,128,409,256,915
Thu 4/4/2013 5:30 PM,129,354,236,881
Thu 4/4/2013 5:45 PM,128,389,245,943
Thu 4/4/2013 6:00 PM,127,357,232,944
Thu 4/4/2013 6:15 PM,128,399,249,935
Thu 4/4/2013 6:30 PM,127,406,257,938
Thu 4/4/2013 6:45 PM,131,417,267,948
Thu 4/4/2013 7:00 PM,130,402,254,962
Thu 4/4/2013 7:15 PM,130,389,248,939
Thu 4/4/2013 7:30 PM,125,313,212,945
Thu 4/4/2013 7:45 PM,128,315,220,926
Thu 4/4/2013 8:00 PM,128,357,232,954
Thu 4/4/2013 8:15 PM,128,355,237,942
Thu 4/4/2013 8:30 PM,128,358,224,945
Thu 4/4/2013 8:45 PM,129,338,233,911
Thu 4/4/2013 9:00 PM,125,326,216,933
Thu 4/4/2013 9:15 PM,128,325,223,881
Thu 4/4/2013 9:30 PM,128,267,205,837
Thu 4/4/2013 9:45 PM,127,243,194,820
Thu 4/4/2013 10:00 PM,129,365,230,870
Thu 4/4/2013 10:15 PM,127,286,210,855
Thu 4/4/2013 10:30 PM,128,354,232,863
Thu 4/4/2013 10:45 PM,127,257,202,851
Thu 4/4/2013 11:00 PM,128,335,221,865
Thu 4/4/2013 11:15 PM,127,273,206,863
Thu 4/4/2013 11:30 PM,127,293,181,858
Thu 4/4/2013 11:45 PM,127,301,186,849
Fri 4/5/2013 12:00 AM,128,330,204,864
Fri 4/5/2013 12:15 AM,126,272,177,858
Fri 4/5/2013 12:30 AM,127,329,202,846
Fri 4/5/2013 12:45 AM,129,320,197,832
Fri 4/5/2013 1:00 AM,129,329,201,849
Fri 4/5/2013 1:15 AM,129,320,198,834
Fri 4/5/2013 1:30 AM,130,290,182,837
Fri 4/5/2013 1:45 AM,128,330,203,828
Fri 4/5/2013 2:00 AM,127,329,202,822
Fri 4/5/2013 2:15 AM,127,330,202,822
Fri 4/5/2013 2:30 AM,127,330,202,818
Fri 4/5/2013 2:45 AM,127,325,196,809
Fri 4/5/2013 3:00 AM,127,278,178,814
Fri 4/5/2013 3:15 AM,131,329,205,793
Fri 4/5/2013 3:30 AM,127,291,181,802
Fri 4/5/2013 3:45 AM,126,277,178,764
Fri 4/5/2013 4:00 AM,125,221,159,765
Fri 4/5/2013 4:15 AM,125,261,173,738
Fri 4/5/2013 4:30 AM,126,240,167,715
Fri 4/5/2013 4:45 AM,130,236,170,726
Fri 4/5/2013 5:00 AM,130,299,189,761
Fri 4/5/2013 5:15 AM,127,250,174,736
Fri 4/5/2013 5:30 AM,128,292,185,731
Fri 4/5/2013 5:45 AM,127,211,160,746
Fri 4/5/2013 6:00 AM,126,194,156,729
Fri 4/5/2013 6:15 AM,127,252,154,714
Fri 4/5/2013 6:30 AM,128,261,201,748
Fri 4/5/2013 6:45 AM,128,206,188,760
Fri 4/5/2013 7:00 AM,128,277,179,718
Fri 4/5/2013 7:15 AM,126,255,174,712
Fri 4/5/2013 7:30 AM,125,238,164,699
Fri 4/5/2013 7:45 AM,129,310,190,709
Fri 4/5/2013 8:00 AM,132,287,187,713
Fri 4/5/2013 8:15 AM,128,211,163,706
Fri 4/5/2013 8:30 AM,126,252,172,723
Fri 4/5/2013 8:45 AM,127,163,97,687
Fri 4/5/2013 9:00 AM,128,221,194,731
Fri 4/5/2013 9:15 AM,129,262,176,714
Fri 4/5/2013 9:30 AM,127,229,164,712
Fri 4/5/2013 9:45 AM,129,208,161,714
Fri 4/5/2013 10:00 AM,125,231,162,718
Fri 4/5/2013 10:15 AM,128,245,171,715
Fri 4/5/2013 10:30 AM,130,249,175,700
Fri 4/5/2013 10:45 AM,131,200,136,704
Fri 4/5/2013 11:00 AM,128,218,134,676
Fri 4/5/2013 11:15 AM,128,226,140,657
Fri 4/5/2013 11:30 AM,129,228,139,652
Fri 4/5/2013 11:45 AM,128,198,128,614
Fri 4/5/2013 12:00 PM,128,187,128,630
Fri 4/5/2013 12:15 PM,128,194,131,630
Fri 4/5/2013 12:30 PM,128,172,122,616
Fri 4/5/2013 12:45 PM,130,236,146,570
Fri 4/5/2013 1:00 PM,126,156,116,584
Fri 4/5/2013 1:15 PM,124,112,101,581
Fri 4/5/2013 1:30 PM,127,215,132,554
Fri 4/5/2013 1:45 PM,127,138,108,531
Fri 4/5/2013 2:00 PM,124,156,111,487
Fri 4/5/2013 2:15 PM,129,249,153,497
Fri 4/5/2013 2:30 PM,124,227,137,559
Fri 4/5/2013 2:45 PM,132,145,118,513
Fri 4/5/2013 3:00 PM,132,195,129,462
Fri 4/5/2013 3:15 PM,127,190,127,521
Fri 4/5/2013 3:30 PM,126,171,121,521
Fri 4/5/2013 3:45 PM,127,133,106,482
Fri 4/5/2013 4:00 PM,122,129,103,489
Fri 4/5/2013 4:15 PM,131,165,99,488
Fri 4/5/2013 4:30 PM,130,164,100,478
Fri 4/5/2013 4:45 PM,129,159,94,479
Fri 4/5/2013 5:00 PM,126,144,84,469
Fri 4/5/2013 5:15 PM,127,166,97,483
Fri 4/5/2013 5:30 PM,127,138,109,504
Fri 4/5/2013 5:45 PM,130,200,130,516
Fri 4/5/2013 6:00 PM,127,148,114,523
Fri 4/5/2013 6:15 PM,128,166,97,522
Fri 4/5/2013 6:30 PM,127,159,118,544
Fri 4/5/2013 6:45 PM,128,165,105,534
Fri 4/5/2013 7:00 PM,128,190,128,546
Fri 4/5/2013 7:15 PM,132,165,128,536
Fri 4/5/2013 7:30 PM,130,162,97,523
Fri 4/5/2013 7:45 PM,127,162,93,510
Fri 4/5/2013 8:00 PM,130,155,91,515
Fri 4/5/2013 8:15 PM,128,236,147,532
Fri 4/5/2013 8:30 PM,127,148,113,535
Fri 4/5/2013 8:45 PM,130,140,81,494
Fri 4/5/2013 9:00 PM,124,166,95,469
Fri 4/5/2013 9:15 PM,128,165,94,517
Fri 4/5/2013 9:30 PM,128,140,84,507
Fri 4/5/2013 9:45 PM,130,162,97,497
Fri 4/5/2013 10:00 PM,129,165,97,485
Fri 4/5/2013 10:15 PM,125,166,96,501
Fri 4/5/2013 10:30 PM,127,190,128,511
Fri 4/5/2013 10:45 PM,128,136,107,502
Fri 4/5/2013 11:00 PM,126,141,106,520
Fri 4/5/2013 11:15 PM,130,193,126,513
Fri 4/5/2013 11:30 PM,125,124,104,508
Fri 4/5/2013 11:45 PM,129,165,127,512
Sat 4/6/2013 12:00 AM,133,131,83,490
Sat 4/6/2013 12:15 AM,127,141,84,489
Sat 4/6/2013 12:30 AM,127,145,85,480
Sat 4/6/2013 12:45 AM,127,166,96,471
Sat 4/6/2013 1:00 AM,128,162,95,469
Sat 4/6/2013 1:15 AM,130,162,93,479
Sat 4/6/2013 1:30 AM,127,144,82,511
Sat 4/6/2013 1:45 AM,128,165,93,515
Sat 4/6/2013 2:00 AM,127,92,68,455
Sat 4/6/2013 2:15 AM,132,164,99,451
Sat 4/6/2013 2:30 AM,126,142,81,475
Sat 4/6/2013 2:45 AM,127,148,84,490
Sat 4/6/2013 3:00 AM,127,150,86,493
Sat 4/6/2013 3:15 AM,131,121,76,488
Sat 4/6/2013 3:30 AM,125,116,72,478
Sat 4/6/2013 3:45 AM,129,115,74,476
Sat 4/6/2013 4:00 AM,131,115,77,461
Sat 4/6/2013 4:15 AM,129,105,73,447
Sat 4/6/2013 4:30 AM,125,153,86,474
Sat 4/6/2013 4:45 AM,128,164,98,488
Sat 4/6/2013 5:00 AM,128,165,99,485
Sat 4/6/2013 5:15 AM,130,165,99,496
Sat 4/6/2013 5:30 AM,130,165,99,492
Sat 4/6/2013 5:45 AM,127,125,76,490
Sat 4/6/2013 6:00 AM,128,130,80,488
Sat 4/6/2013 6:15 AM,132,147,87,460
Sat 4/6/2013 6:30 AM,131,165,99,457
Sat 4/6/2013 6:45 AM,131,165,99,457
Sat 4/6/2013 7:00 AM,127,161,90,438
Sat 4/6/2013 7:15 AM,126,148,82,450
Sat 4/6/2013 7:30 AM,133,239,151,462
Sat 4/6/2013 7:45 AM,128,106,101,461
Sat 4/6/2013 8:00 AM,127,150,116,469
Sat 4/6/2013 8:15 AM,127,136,107,469
Sat 4/6/2013 8:30 AM,125,150,109,493
Sat 4/6/2013 8:45 AM,126,112,102,469
Sat 4/6/2013 9:00 AM,128,165,97,464
Sat 4/6/2013 9:15 AM,127,166,97,475
Sat 4/6/2013 9:30 AM,128,160,91,475
Sat 4/6/2013 9:45 AM,129,165,98,455
Sat 4/6/2013 10:00 AM,128,164,93,456
Sat 4/6/2013 10:15 AM,127,134,78,441
Sat 4/6/2013 10:30 AM,130,164,95,438
Sat 4/6/2013 10:45 AM,127,115,74,433
Sat 4/6/2013 11:00 AM,126,132,78,441
Sat 4/6/2013 11:15 AM,127,139,80,447
Sat 4/6/2013 11:30 AM,126,138,79,447
Sat 4/6/2013 11:45 AM,128,137,80,450
Sat 4/6/2013 12:00 PM,129,156,93,462
Sat 4/6/2013 12:15 PM,130,165,97,457
Sat 4/6/2013 12:30 PM,129,144,86,474
Sat 4/6/2013 12:45 PM,128,162,95,469
Sat 4/6/2013 1:00 PM,126,123,74,459
Sat 4/6/2013 1:15 PM,128,153,91,437
Sat 4/6/2013 1:30 PM,131,90,71,377
Sat 4/6/2013 1:45 PM,122,96,69,443
Sat 4/6/2013 2:00 PM,128,137,82,427
Sat 4/6/2013 2:15 PM,127,163,90,456
Sat 4/6/2013 2:30 PM,123,118,72,431
Sat 4/6/2013 2:45 PM,128,139,110,465
Sat 4/6/2013 3:00 PM,130,165,97,469
Sat 4/6/2013 3:15 PM,128,148,113,482
Sat 4/6/2013 3:30 PM,126,231,140,476
Sat 4/6/2013 3:45 PM,129,143,112,470
Sat 4/6/2013 4:00 PM,128,166,97,469
Sat 4/6/2013 4:15 PM,130,165,99,447
Sat 4/6/2013 4:30 PM,127,142,82,468
Sat 4/6/2013 4:45 PM,127,136,79,449
Sat 4/6/2013 5:00 PM,126,165,96,438
Sat 4/6/2013 5:15 PM,128,165,97,460
Sat 4/6/2013 5:30 PM,127,205,128,490
Sat 4/6/2013 5:45 PM,126,143,110,469
Sat 4/6/2013 6:00 PM,126,86,65,433
Sat 4/6/2013 6:15 PM,128,106,71,361
Sat 4/6/2013 6:30 PM,126,118,73,384
Sat 4/6/2013 6:45 PM,127,157,92,363
Sat 4/6/2013 7:00 PM,130,153,91,357
Sat 4/6/2013 7:15 PM,133,155,94,351
Sat 4/6/2013 7:30 PM,128,58,56,343
Sat 4/6/2013 7:45 PM,129,99,70,338
Sat 4/6/2013 8:00 PM,124,103,70,323
Sat 4/6/2013 8:15 PM,123,120,73,290
Sat 4/6/2013 8:30 PM,113,91,66,259
Sat 4/6/2013 8:45 PM,124,121,74,266
Sat 4/6/2013 9:00 PM,129,66,60,292
Sat 4/6/2013 9:15 PM,128,66,61,258
Sat 4/6/2013 9:30 PM,126,49,54,252
Sat 4/6/2013 9:45 PM,130,49,56,248
Sat 4/6/2013 10:00 PM,125,54,57,241
Sat 4/6/2013 10:15 PM,122,79,62,245
Sat 4/6/2013 10:30 PM,132,102,74,259
Sat 4/6/2013 10:45 PM,128,70,65,253
Sat 4/6/2013 11:00 PM,125,100,71,268
Sat 4/6/2013 11:15 PM,132,71,63,264
Sat 4/6/2013 11:30 PM,130,76,64,269
Sat 4/6/2013 11:45 PM,128,71,62,274
Sun 4/7/2013 12:00 AM,125,69,61,271
Sun 4/7/2013 12:15 AM,131,48,58,272
Sun 4/7/2013 12:30 AM,125,100,72,282
Sun 4/7/2013 12:45 AM,127,82,64,269
Sun 4/7/2013 1:00 AM,130,80,68,269
Sun 4/7/2013 1:15 AM,126,101,71,277
Sun 4/7/2013 1:30 AM,129,77,64,281
Sun 4/7/2013 1:45 AM,130,114,77,291
Sun 4/7/2013 2:00 AM,131,68,65,301
Sun 4/7/2013 2:15 AM,126,112,73,294
Sun 4/7/2013 2:30 AM,127,151,90,304
Sun 4/7/2013 2:45 AM,131,132,83,310
Sun 4/7/2013 3:00 AM,127,121,75,313
Sun 4/7/2013 3:15 AM,130,84,66,294
Sun 4/7/2013 3:30 AM,127,122,77,295
Sun 4/7/2013 3:45 AM,126,96,71,282
Sun 4/7/2013 4:00 AM,131,75,67,302
Sun 4/7/2013 4:15 AM,124,132,77,320
Sun 4/7/2013 4:30 AM,126,109,71,307
Sun 4/7/2013 4:45 AM,130,117,77,301
Sun 4/7/2013 5:00 AM,129,102,73,295
Sun 4/7/2013 5:15 AM,127,120,77,304
Sun 4/7/2013 5:30 AM,126,39,52,281
Sun 4/7/2013 5:45 AM,132,78,67,276
Sun 4/7/2013 6:00 AM,126,69,62,281
Sun 4/7/2013 6:15 AM,126,107,71,268
Sun 4/7/2013 6:30 AM,124,97,69,271
Sun 4/7/2013 6:45 AM,130,94,72,276
Sun 4/7/2013 7:00 AM,126,85,65,273
Sun 4/7/2013 7:15 AM,125,117,73,299
Sun 4/7/2013 7:30 AM,128,122,77,309
Sun 4/7/2013 7:45 AM,128,88,67,306
Sun 4/7/2013 8:00 AM,125,97,68,311
Sun 4/7/2013 8:15 AM,125,124,74,333
Sun 4/7/2013 8:30 AM,125,92,69,310
Sun 4/7/2013 8:45 AM,125,136,83,299
Sun 4/7/2013 9:00 AM,125,95,68,300
Sun 4/7/2013 9:15 AM,125,128,75,316
Sun 4/7/2013 9:30 AM,125,104,70,314
Sun 4/7/2013 9:45 AM,127,120,76,309
Sun 4/7/2013 10:00 AM,129,97,72,300
Sun 4/7/2013 10:15 AM,133,138,86,297
Sun 4/7/2013 10:30 AM,130,122,78,291
Sun 4/7/2013 10:45 AM,129,51,57,291
Sun 4/7/2013 11:00 AM,129,140,85,301
Sun 4/7/2013 11:15 AM,128,107,74,287
Sun 4/7/2013 11:30 AM,125,122,75,300
Sun 4/7/2013 11:45 AM,127,104,70,307
Sun 4/7/2013 12:00 PM,132,164,98,323
Sun 4/7/2013 12:15 PM,129,117,75,310
Sun 4/7/2013 12:30 PM,127,152,90,304
Sun 4/7/2013 12:45 PM,127,99,72,291
Sun 4/7/2013 1:00 PM,130,110,73,301
Sun 4/7/2013 1:15 PM,130,148,92,300
Sun 4/7/2013 1:30 PM,129,100,73,286
Sun 4/7/2013 1:45 PM,130,124,78,283
